wordform,frequency,word_length,perMILL,zipf,CD_N,CD_percent,CD_log,pos,pos_freq,dom_pos,dom_pos_freq
河泊泉,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
神武,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['a', 'nh']","[5, 1]",a,5
翘臀,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['v'],[6],v,6
坏女人,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['a', 'n']","[1, 5]",n,5
神农架,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'ns']","[4, 2]",n,4
荒诞性,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
坑坑,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'q', 'v', 'z']","[2, 1, 2, 1]",n,2
广告盘,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
张璇,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['nh'],[6],nh,6
草席,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
华斯瑞,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['nh'],[6],nh,6
梦田,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['n', 'nh']","[4, 2]",n,4
毕经,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['nh', 'v']","[1, 5]",v,5
梦玉楼,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,"['n', 'ns']","[5, 1]",n,5
华妃,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'nh']","[5, 1]",n,5
草稿纸,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
块儿哥,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['n', 'nh', 'q']","[3, 1, 2]",n,3
梦妮,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['nh'],[6],nh,6
草运,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['i', 'n', 'v']","[1, 4, 1]",n,4
华佗,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['nh', 'ns']","[5, 1]",nh,5
块头,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
合围,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['v'],[6],v,6
翘舌,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['n', 'v']","[1, 5]",v,5
神术,6,2,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
合租房,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
群访,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['j', 'n', 'v']","[1, 1, 4]",v,4
童言无忌,6,4,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['i'],[6],i,6
童话书,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
群口,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['i', 'n']","[1, 5]",n,5
梅普,6,2,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['nh'],[6],nh,6
回味无穷,6,4,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['i'],[6],i,6
坠地,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['v'],[6],v,6
英豪,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
张锐,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
童谋哥,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['nh'],[6],nh,6
莫比斯,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['nh', 'ns']","[2, 4]",ns,4
神圣感,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
坠肉,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
张静平,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
回关,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'v']","[2, 4]",v,4
莫罗什,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['nh'],[6],nh,6
回传,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['n', 'v']","[1, 5]",v,5
合音,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['n', 'v']","[5, 1]",n,5
梅塞德斯,6,4,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['nh', 'nz']","[4, 2]",nh,4
莫吉托,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['nh', 'ns', 'nz']","[4, 1, 1]",nh,4
莫博桑,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['nh'],[6],nh,6
神官,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['n', 'nh']","[5, 1]",n,5
荷勒伊,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['nh', 'ns', 'nz']","[2, 2, 2]",nh,2
泰格,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['nh', 'ns', 'nz']","[3, 1, 2]",nh,3
群群,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['n', 'q']","[1, 5]",q,5
荷兰帝国,6,4,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['ns'],[6],ns,6
毛利人,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
毛剑,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
张衡,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
荷兰文,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['ns', 'nz']","[1, 5]",nz,5
张记,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['nh', 'v']","[5, 1]",nh,5
莎士比尔,6,4,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['nh'],[6],nh,6
神异,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['a', 'n']","[5, 1]",a,5
群策群力,6,4,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['i'],[6],i,6
半决赛,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
群戏,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
岛内,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['nl'],[6],nl,6
神客,6,2,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
神宝钉,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
神药,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
翡翠城,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
毕智飞,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['nh'],[6],nh,6
广州队,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['ni'],[6],ni,6
翻译机,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
范吉利斯,6,4,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['nh'],[6],nh,6
回归剧,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
功能主义,6,4,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
单兵,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['b', 'i', 'n']","[1, 1, 4]",n,4
河神,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
翻涌,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['v'],[6],v,6
祥云,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'nh']","[4, 2]",n,4
祥,6,1,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['a', 'n', 'nh']","[3, 2, 1]",a,3
张杨,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['nh'],[6],nh,6
检查单,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
张楠,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['nh'],[6],nh,6
范贤,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['n', 'nh']","[1, 5]",nh,5
梨汁,6,2,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
单从,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['d', 'n']","[3, 3]",d,3
单人床,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['b', 'n']","[1, 5]",n,5
单张,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['a', 'b', 'n']","[2, 2, 2]",a,2
各忙各的,6,4,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['i'],[6],i,6
翻身仗,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
单程票,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
广府,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
单向街,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['ns'],[6],ns,6
单脚,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['b', 'n']","[2, 4]",n,4
单美,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['a', 'b', 'd', 'n']","[2, 1, 1, 2]",a,2
均等法,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
回忧,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['v'],[6],v,6
吃里,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['i'],[6],i,6
单珠,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['n', 'nh', 'ns']","[3, 2, 1]",n,3
单改剧,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
坍,6,1,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['v'],[6],v,6
苹果派,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
坎贝尔,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['nh'],[6],nh,6
单条,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['b', 'n']","[4, 2]",b,4
茂木派,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
章木,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['n', 'nh']","[1, 5]",nh,5
坏坏,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['a', 'n', 'z']","[4, 1, 1]",a,4
茅汤,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['n', 'nh', 'ns']","[2, 1, 3]",ns,3
茫,6,1,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['a'],[6],a,6
翱翔,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['v'],[6],v,6
英语版,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
单地,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
华语区,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['n', 'ns']","[4, 2]",n,4
华视,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['j', 'nz']","[1, 5]",nz,5
茶色,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
张灯结彩,6,4,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['i'],[6],i,6
差分,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['a', 'n']","[1, 5]",n,5
翻唱版,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
荆条,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
坐立,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['i', 'v']","[3, 3]",i,3
合作商,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
茶铺,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
张牙舞爪,6,4,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['i'],[6],i,6
合作款,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
草包,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
张玉,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
张玥,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['nh'],[6],nh,6
草垫,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
张浩辰,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['nh'],[6],nh,6
茶艺,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
张源,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['nh', 'ns']","[5, 1]",nh,5
茶季,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
回头见,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['d', 'i', 'v']","[1, 1, 4]",v,4
卓碧林,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['nh'],[6],nh,6
神颜,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['a', 'n', 'nh']","[1, 4, 1]",n,4
毕业展,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
卓木鸟,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
坐实,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['v'],[6],v,6
翻布,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['n', 'v']","[3, 3]",n,3
张洪范,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
神鞭,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
梳头,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['n', 'v']","[1, 5]",v,5
茶歇,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
协力,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['n', 'nz']","[4, 2]",n,4
梯架,6,2,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['n'],[6],n,6
茶碗,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
泰康,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['j', 'nh', 'nz']","[1, 2, 3]",nz,3
羞耻化,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['n', 'v']","[1, 5]",v,5
童子宫,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
洛阳桥,6,3,0.1922634224222217,2.283896668787752,1,0.0001932367149758,0.0,['ns'],[6],ns,6
葛达尔,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['nh', 'nz']","[5, 1]",nh,5
岁出头,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['i', 'nt']","[5, 1]",i,5
桥乡,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,"['n', 'ns']","[3, 3]",n,3
医务室,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
毛躁,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['a'],[6],a,6
沦丧,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['v'],[6],v,6
医书,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
医主,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
强哥,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,"['n', 'nh']","[4, 2]",n,4
营销界,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
区域赛,6,3,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
营销端,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
四皇,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
同学录,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
区分点,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
同学群,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
区分开,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['v'],[6],v,6
萨姆尔,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['nh'],[6],nh,6
萨伊德,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['nh'],[6],nh,6
萧萧,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['nh'],[6],nh,6
沫子,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
营销部,6,3,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,['n'],[6],n,6
毛姆,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['nh'],[6],nh,6
萤火,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
山里头,6,3,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['nl'],[6],nl,6
匿名性,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
沮丧感,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
洋快餐,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
营销厂,6,3,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
弹道,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'v']","[5, 1]",n,5
同同,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,"['p', 'v']","[1, 5]",v,5
同向,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['d', 'i', 'nz', 'v']","[2, 1, 2, 1]",d,2
医者,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
幻景,6,2,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['n'],[6],n,6
营销性,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
医用,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['b'],[6],b,6
社口,6,2,0.1922634224222217,2.283896668787752,5,0.0009661835748792,0.6989700043360189,"['n', 'ns']","[3, 3]",n,3
洋楼,6,2,0.1922634224222217,2.283896668787752,4,0.0007729468599033,0.6020599913279624,['n'],[6],n,6
毛猴,6,2,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,['n'],[6],n,6
竹篓,6,2,0.1922634224222217,2.283896668787752,3,0.0005797101449275,0.4771212547196624,['n'],[6],n,6
十字街头,6,4,0.1922634224222217,2.283896668787752,6,0.001159420289855,0.7781512503836436,['i'],[6],i,6
美帝奇,6,3,0.1922634224222217,2.283896668787752,2,0.0003864734299516,0.3010299956639812,"['a', 'nh', 'nz']","[1, 3, 2]",nh,3
